406.029788	402.374850	388.979939	373.230334	360.406962	353.261328	353.782453	347.922699	327.565347	337.973644	347.320434	331.575253	333.709500	330.637018	333.650141	312.252061
459.023974	453.816649	425.218417	426.777408	420.933828	418.815103	403.567162	379.620564	370.443395	378.343256	368.622800	370.234007	368.609948	372.654279	350.906933	360.480979
465.770130	480.868415	451.740622	447.200966	439.102377	425.227302	413.034393	420.204522	410.559166	392.077566	391.754789	397.554084	386.950278	394.606525	385.832667	389.572870
527.161666	513.693260	506.776646	492.531675	499.249569	462.249083	472.266265	438.350439	435.056560	427.565616	444.098242	415.339635	416.284367	434.926639	411.796093	426.306004
559.416451	562.018639	545.270840	546.256192	530.771659	521.549154	497.874602	500.075615	471.780677	471.671450	488.257687	461.760066	465.894629	465.992156	448.265622	459.286069
610.046162	632.028308	584.905116	585.113798	568.676351	546.992092	556.875382	523.172446	533.879066	499.464355	527.743439	505.198097	493.698391	479.081173	497.799130	473.905422
709.393209	672.237121	650.329139	628.154411	621.578956	608.463991	576.032276	589.979644	572.524686	565.688624	560.500809	549.995470	513.696372	549.333038	535.598386	532.174321
727.312887	751.159094	712.368952	676.066990	656.764886	662.089663	621.030571	612.308429	619.427629	609.101161	611.919804	582.301593	581.570934	584.252508	586.763783	551.856142
777.775699	764.906006	783.337915	749.389495	723.244225	694.452510	693.205524	681.713469	647.205107	684.964177	676.447133	649.458760	632.782500	631.159278	619.037253	610.411900
858.045090	850.656183	816.214260	832.440520	794.810274	751.754715	747.542742	725.493352	735.028370	715.958058	723.089008	696.370727	684.656893	682.005501	683.472576	654.292758
928.197317	948.679945	915.546984	876.347638	879.750410	840.546176	823.533158	771.087135	826.817425	803.833167	773.956726	792.453900	760.495850	755.537190	732.388881	745.609619
1009.524239	988.460244	992.417428	966.545214	968.058923	925.942413	893.583448	856.981517	883.261771	888.922284	872.466252	830.068877	824.314036	821.769447	802.307571	752.199877
1039.441533	1017.781326	1011.886254	1030.891230	973.485415	931.127356	1008.066457	927.122385	936.259028	941.931677	920.566248	913.443929	876.519629	883.351764	847.409460	866.738812
1189.118471	1157.892449	1099.128419	1099.893388	1106.018490	1071.574954	1060.733910	1045.138004	1010.876869	985.161083	999.096960	997.137260	940.355396	913.755309	914.043264	928.024855
1287.650525	1266.567083	1213.549223	1155.738651	1133.130096	1116.265614	1118.086375	1068.609974	1112.223319	1096.411039	1084.803812	1048.883285	1051.256457	1035.749648	995.978604	1000.608729
1392.661603	1341.553562	1324.517951	1279.548959	1241.022429	1221.453827	1234.232983	1176.313602	1178.337042	1202.880888	1167.595492	1123.375240	1111.601429	1105.544365	1090.271738	1039.632507
1480.132103	1484.805366	1433.597694	1397.252444	1319.728792	1308.496774	1276.935863	1239.647347	1272.397782	1265.686805	1310.172925	1216.094217	1215.911451	1203.189135	1187.313583	1193.940606
1637.434935	1631.703515	1555.668196	1519.090077	1459.768393	1387.225911	1422.982110	1340.818592	1358.559034	1291.912177	1320.727142	1347.287451	1317.057787	1286.553313	1262.426202	1248.112954
1808.103834	1753.363007	1657.900061	1666.228719	1577.078013	1536.236318	1501.246726	1498.112425	1466.898722	1427.931271	1479.687954	1412.150604	1402.011812	1419.588546	1394.806367	1339.681763
1862.928588	1907.766161	1868.341301	1792.006570	1728.883594	1656.120511	1639.008896	1557.540896	1608.297556	1564.071247	1584.948282	1550.226671	1472.866173	1524.828727	1483.672239	1491.766298
2044.862134	2008.881686	1959.570600	1944.700671	1877.001356	1766.739436	1750.881749	1701.249266	1729.193867	1709.653490	1698.745406	1685.042033	1646.249764	1603.478296	1616.455446	1590.434158
2235.366047	2214.760629	2153.659555	2161.964661	2029.644894	1995.226091	1966.160542	1875.634400	1907.510025	1807.551897	1890.742135	1764.870344	1753.050010	1757.873210	1729.962523	1798.335009
2323.715444	2354.253735	2270.240580	2198.597433	2182.686607	2147.450446	2094.954344	1968.016609	2055.845061	1911.145795	1969.082440	1979.988810	1898.846010	1856.928723	1863.241909	1841.717768
2596.684695	2573.159904	2450.461523	2445.134001	2316.178782	2346.414856	2303.249232	2230.750802	2184.956564	2195.132144	2185.723110	2091.783209	2074.518049	2016.158377	1984.206326	2022.543433
2771.399173	2738.922117	2587.348950	2595.203605	2491.026551	2441.542167	2422.176450	2398.374163	2419.828300	2340.085286	2358.843988	2254.282779	2223.380128	2200.163328	2157.961943	2197.526332
2959.279712	2878.755176	2788.424099	2790.251626	2678.289149	2717.721581	2651.788837	2605.850913	2603.548901	2534.083112	2521.817042	2479.038373	2381.869961	2334.756839	2336.754604	2319.396443
3208.948285	3109.514570	3009.372873	2973.532368	2929.536309	2809.510422	2814.063765	2752.374451	2759.971317	2705.471360	2747.501008	2650.844283	2513.757430	2508.353835	2501.642429	2477.599818
3362.848419	3368.457202	3195.831169	3131.427097	3094.073383	3038.792930	2972.027941	2885.293281	2994.954473	2915.957732	2917.669647	2860.446317	2718.320209	2740.590095	2686.395114	2685.029099
3411.279223	3413.071988	3393.754123	3307.914524	3177.088881	3231.410570	3139.821448	3102.406420	3193.244177	3043.579759	3108.416611	3082.814137	2941.157399	2926.561128	2837.377677	2880.201741
3585.289154	3509.300818	3603.332934	3474.202589	3406.950944	3316.034096	3349.297834	3209.173006	3353.081587	3245.283877	3262.539656	3203.615238	3190.738065	3072.082380	3073.723251	3116.221312
3652.729065	3673.566888	3627.953953	3643.414757	3578.548402	3410.081559	3474.464014	3511.849604	3516.394682	3438.290569	3500.154038	3375.217230	3305.989197	3311.613810	3314.623327	3181.956712
3717.204671	3745.247315	3768.199242	3781.211252	3743.839863	3725.097311	3691.282051	3643.428372	3694.870675	3524.563669	3612.036967	3595.083266	3535.400281	3572.133716	3486.907391	3502.647963
3689.387395	3641.713581	3794.525583	3735.352525	3693.712526	3788.126729	3806.811200	3677.353428	3726.909919	3705.502697	3751.438270	3616.410393	3613.501439	3649.936078	3635.040466	3671.855004
3686.197882	3714.102283	3797.331414	3757.723520	3767.186880	3864.026915	3902.432600	3850.323227	3788.461405	3744.271573	3853.412696	3835.089874	3781.346304	3738.812820	3787.657721	3789.333580
3723.366340	3650.636692	3718.370511	3765.287579	3844.568073	3812.234393	3755.438922	3828.297852	3907.070092	3824.254740	3789.518737	3831.908084	3757.668612	3790.494016	3874.743793	3776.638390
3459.024800	3587.524314	3615.170879	3673.017479	3739.934135	3827.301125	3931.123469	3775.622079	3951.194071	3924.068848	3842.946879	3790.027990	3833.243978	3918.394190	3894.688453	3908.887737
3275.507822	3311.489963	3478.251393	3425.304464	3534.744687	3701.647033	3828.775253	3765.681994	3768.514301	3747.294727	3825.449555	3773.069445	3706.313741	3839.588580	3779.304665	3849.956307
3166.660408	3188.979945	3203.279887	3312.919937	3294.128371	3503.538153	3619.300442	3646.903543	3678.462974	3621.539038	3755.931864	3750.840789	3685.474118	3658.869736	3767.905100	3831.222494
2771.191719	2923.451314	2904.956429	2929.494795	3218.979736	3219.674214	3300.039871	3407.860665	3543.440154	3518.703222	3542.136549	3585.798664	3605.277069	3604.011593	3593.675903	3684.292014
2631.297483	2630.278370	2819.419822	2749.786445	2743.014529	2992.127164	3058.020985	3086.956299	3136.207794	3350.846749	3281.934803	3441.425735	3478.405806	3469.344559	3539.047634	3402.456669
2199.089671	2340.707950	2391.832285	2572.481827	2527.912341	2578.982959	2734.587130	2916.577785	2857.595597	2953.353464	3095.819898	3123.405943	3163.336843	3239.353391	3277.280051	3275.450806
8579.686406	8934.750301	9898.759647	10449.736484	11705.171615	12334.575038	12263.177209	13950.886504	12824.988043	14192.183062	13410.786133	14594.160778	15802.318586	15715.590042	15940.096011	16015.955807
