97919.429090	98064.171950	98231.528070	98403.312938	98477.199006	98491.134718	98618.460084	98648.643109	98713.808021	98719.225821	98824.260690	98825.086652	98811.736538	98895.094918	98934.587488	99016.593231	99046.254096	99089.441137	99165.362995	99224.560872	99238.208507	99277.038880	99350.128389	99331.829865	99365.843170
97802.531903	97949.565846	98121.272709	98295.702708	98377.873051	98406.856972	98546.679098	98581.501292	98653.421442	98656.884230	98770.319076	98765.807585	98759.546199	98845.704117	98887.362614	98970.047061	99003.580124	99050.485848	99128.917596	99194.751009	99208.468934	99245.277621	99321.922700	99305.433641	99337.284593
97674.964692	97825.218111	98001.345624	98181.099294	98264.602405	98310.186068	98467.101113	98507.253885	98586.211496	98592.135011	98707.950800	98706.965017	98705.867723	98791.302987	98841.070150	98927.982824	98961.649766	99008.167353	99090.386091	99161.742635	99175.405848	99216.040686	99293.761413	99276.394983	99307.967803
97542.955310	97691.312433	97875.030665	98050.815815	98144.218295	98192.733313	98377.111292	98429.881914	98513.176428	98525.563732	98642.915387	98644.739197	98646.134017	98733.148184	98796.017190	98882.033634	98915.295803	98965.710038	99050.294031	99128.490918	99142.145882	99185.407548	99263.968014	99248.366760	99276.827573
97401.754058	97542.475271	97739.540661	97911.975462	98011.301492	98057.827988	98279.105083	98346.582419	98433.571908	98456.012855	98574.772530	98578.465913	98582.965527	98680.250334	98745.275165	98834.670277	98867.794155	98921.997534	99010.542566	99089.828177	99105.561744	99148.496176	99230.255376	99217.759277	99245.722234
97267.015368	97401.153914	97602.324065	97768.268441	97869.585629	97914.624593	98175.547020	98258.164518	98351.990212	98378.336747	98500.223819	98507.564856	98514.093638	98615.469792	98689.723016	98782.460137	98817.061388	98877.741741	98970.121590	99052.292000	99064.016901	99109.702401	99197.656233	99181.018144	99216.476439
97132.813471	97261.379209	97458.651767	97621.349655	97715.707022	97763.061765	98063.538428	98161.529463	98262.892508	98296.302042	98419.955349	98433.802591	98441.200496	98552.671206	98623.121770	98724.932848	98767.594597	98832.053239	98925.621089	99011.306793	99024.143172	99067.694758	99164.725374	99145.230740	99179.575254
97006.889230	97123.623336	97315.303326	97465.999971	97556.735654	97610.999650	97942.169102	98059.993915	98163.442407	98206.620087	98334.550761	98352.894622	98361.085761	98482.168681	98555.866559	98667.672463	98714.411540	98782.372598	98878.153123	98967.660516	98981.257829	99025.495701	99126.801125	99104.850822	99142.926225
96880.099968	96986.059806	97177.209423	97314.168019	97392.091886	97455.332483	97817.319883	97956.787924	98059.036105	98114.238737	98239.885594	98265.734897	98277.256227	98408.828614	98484.283063	98605.116846	98653.975589	98723.899694	98823.547017	98918.737713	98936.663079	98980.995444	99083.946904	99063.502788	99104.667858
96749.552019	96851.235497	97039.191123	97171.337706	97223.242148	97290.875713	97694.323213	97848.883910	97954.412932	98014.941515	98140.179231	98173.472831	98184.998467	98327.486769	98403.269601	98535.403551	98589.407046	98661.227614	98766.713743	98866.825072	98887.713593	98932.835477	99038.978654	99020.131170	99061.696665
96612.196776	96722.236389	96901.452053	97029.819914	97061.967355	97136.387176	97569.612634	97737.452597	97847.129865	97898.169012	98034.152677	98077.127428	98088.775513	98239.392134	98316.105901	98457.840813	98516.572476	98590.301220	98700.850070	98808.692898	98832.164901	98881.221067	98989.561995	98976.155870	99013.237595
96475.068148	96582.348602	96762.775896	96890.973427	96905.832891	96980.195140	97436.919793	97617.349735	97726.241911	97779.330855	97921.509585	97965.525995	97988.110539	98138.611359	98221.541900	98374.397849	98437.479835	98510.788372	98635.281078	98745.386021	98771.936479	98820.632825	98935.634572	98931.023381	98960.814449
96338.030267	96448.235888	96623.454879	96740.170529	96753.775336	96825.171675	97299.866859	97487.971901	97605.034993	97656.373600	97799.597394	97850.578384	97871.162887	98025.194649	98114.770660	98278.265005	98346.337365	98429.500490	98555.740555	98677.265166	98704.754601	98757.524123	98878.777145	98876.654632	98904.854801
96193.111741	96299.589445	96477.519868	96584.789389	96601.466619	96673.290890	97157.163226	97357.621869	97468.228572	97529.868478	97662.679293	97728.491273	97748.883857	97905.531719	98003.972437	98165.972212	98244.041915	98342.076453	98473.869086	98599.250463	98629.371957	98687.851105	98813.424352	98816.434974	98843.831987
96034.802225	96140.956159	96321.582120	96425.441314	96432.100777	96507.092973	97004.989178	97218.449304	97325.328643	97383.818177	97519.045742	97593.263046	97619.833243	97780.787406	97882.181031	98047.192952	98131.560147	98235.456656	98381.230290	98512.184166	98546.645054	98608.356521	98741.322323	98747.952332	98780.291185
95869.976938	95977.013049	96159.490754	96265.570152	96260.503125	96329.824880	96847.502055	97067.032330	97178.089227	97229.751058	97372.682392	97443.160867	97471.569504	97649.758250	97748.631804	97924.014996	98005.840719	98119.955454	98271.210310	98412.309188	98454.623282	98518.898260	98661.178917	98666.708537	98706.361502
95697.636051	95804.713183	95980.098281	96091.011482	96090.319252	96149.928969	96682.465361	96908.092292	97021.561436	97069.008697	97219.518990	97288.541072	97311.627047	97505.342462	97605.084052	97789.688429	97865.149543	97994.466228	98150.043701	98303.043584	98352.199973	98425.767317	98570.795906	98580.515305	98619.122520
95504.897332	95613.735468	95793.175341	95906.237729	95905.486085	95962.389402	96509.848651	96735.649078	96844.801679	96892.275532	97056.257263	97124.831099	97137.479415	97352.017665	97451.338968	97640.208112	97708.852829	97856.439018	98022.133066	98178.188258	98233.331437	98314.668975	98465.421250	98478.567326	98519.658588
95296.718387	95415.390657	95597.811514	95705.028476	95707.162588	95757.873925	96315.834490	96551.070053	96647.354552	96702.692939	96878.639170	96942.074000	96954.011469	97172.961707	97285.779914	97468.273219	97548.729392	97698.342573	97885.014111	98037.270875	98093.587249	98184.395750	98350.977984	98365.225913	98410.983932
95074.672729	95207.925488	95368.056570	95480.129118	95493.277134	95553.001848	96103.509819	96352.905925	96438.894861	96494.834238	96687.065991	96740.962902	96751.854958	96976.956943	97097.039777	97287.036396	97374.376121	97522.045541	97721.548317	97883.915862	97954.006979	98040.873616	98216.872524	98232.315699	98289.906219
94827.477827	94977.423489	95135.053180	95228.431001	95258.280045	95330.991735	95878.732147	96133.545418	96215.933549	96281.895395	96473.985597	96528.976682	96534.266738	96764.380659	96896.346693	97087.569538	97181.368015	97334.564496	97540.683545	97710.887452	97796.837723	97886.003418	98063.699490	98083.819561	98150.326866
94562.567783	94723.589716	94889.744920	94968.681073	95003.525642	95096.623669	95642.654790	95903.815916	95976.534141	96044.965912	96245.239804	96293.597800	96306.561920	96533.599686	96678.929225	96877.089648	96975.832005	97123.470995	97338.559251	97518.818597	97616.601902	97714.684041	97897.328083	97923.101844	97999.396615
94273.850091	94447.248627	94608.291797	94692.756355	94725.407072	94830.177538	95399.041819	95653.673422	95719.354770	95783.477982	95991.322872	96037.281168	96045.893546	96285.449938	96435.379988	96646.369522	96746.434391	96898.755152	97123.658441	97308.401795	97411.424004	97512.894200	97709.888020	97740.782917	97821.354548
93967.743232	94143.852161	94311.466607	94397.311246	94448.960024	94541.794169	95106.557571	95379.825862	95440.176928	95516.028419	95716.186157	95763.000142	95769.644447	96009.420409	96182.666275	96396.237243	96503.614530	96650.193477	96887.051442	97082.777135	97185.922342	97288.823362	97493.795738	97531.916150	97624.935475
93648.277680	93819.683977	93974.492296	94091.704882	94126.983629	94233.470431	94800.912482	95073.159804	95142.179075	95216.344969	95418.072046	95465.648413	95486.214885	95722.543415	95896.023623	96129.573722	96229.835497	96364.312017	96624.118764	96834.316929	96938.681980	97056.147349	97259.062651	97303.723887	97409.618106
93281.047682	93486.823122	93635.757865	93745.618388	93793.074938	93890.631720	94476.518355	94756.955015	94812.465853	94895.689205	95108.184093	95156.765452	95174.068288	95404.764592	95594.741338	95824.560898	95941.122729	96067.686398	96343.214997	96553.598129	96665.230432	96800.977216	96999.111011	97057.491260	97159.310229
92894.415648	93088.904314	93283.940230	93391.783277	93435.100263	93529.305128	94114.195685	94415.454063	94463.540685	94544.052258	94765.549496	94825.099683	94832.548676	95058.559435	95269.461211	95497.087966	95621.825739	95751.718497	96046.280390	96249.589422	96359.462095	96512.738258	96714.128250	96783.640199	96883.909970
92465.884949	92678.236018	92856.489804	93013.773526	93049.329847	93127.264633	93744.905945	94035.779430	94090.053809	94177.089673	94389.223262	94467.043413	94477.892285	94700.588237	94907.668134	95142.385998	95274.889811	95400.465889	95720.789869	95912.342877	96031.583155	96194.944057	96397.710891	96486.363481	96582.465593
91988.942595	92207.864952	92409.475957	92552.294860	92643.691162	92710.085873	93322.273911	93638.093118	93678.812109	93788.426176	93981.725561	94063.226027	94092.436892	94324.526339	94528.343653	94762.934663	94888.693018	95034.426090	95345.300629	95564.741852	95679.201582	95849.176146	96065.991051	96160.979704	96258.049733
91485.412918	91722.895503	91923.751996	92108.066649	92159.291861	92283.949024	92892.835568	93190.929750	93237.652276	93358.745307	93557.488025	93649.968972	93651.890279	93919.357331	94110.884059	94356.910183	94476.644592	94633.101707	94950.338095	95179.267524	95312.818554	95495.404717	95707.797020	95801.079428	95899.708905
90965.070370	91185.437053	91403.907988	91606.431004	91673.463691	91752.916793	92444.319970	92723.584793	92751.436579	92890.582059	93083.877959	93206.552629	93200.534835	93463.891436	93683.144891	93925.980626	94047.748165	94218.272286	94531.973596	94767.305210	94902.755143	95102.011421	95293.219850	95409.767088	95511.567167
90382.314573	90606.862430	90841.593293	91043.411968	91124.237849	91239.123587	91899.865497	92245.370914	92245.088398	92385.675327	92582.883281	92708.729500	92717.992433	92994.063587	93194.638225	93461.220442	93597.438508	93769.307150	94073.424043	94313.912483	94453.217430	94664.528375	94871.424329	94989.255364	95078.009677
89740.223715	89998.660321	90247.311218	90444.551930	90536.562931	90649.051448	91345.180686	91664.704214	91706.167903	91867.331288	92020.507893	92184.151859	92179.735865	92494.149479	92696.602224	92947.268429	93096.512294	93275.865931	93591.102262	93825.639144	93975.725281	94195.617514	94411.519154	94550.340329	94607.595782
89042.633272	89327.182934	89596.982621	89807.474242	89892.927859	90007.742521	90732.530552	91080.962886	91070.195283	91319.127025	91467.706318	91606.274778	91610.423781	91942.391379	92147.507326	92411.134982	92554.103708	92750.302888	93076.929655	93309.237904	93462.835506	93695.130814	93926.257048	94052.820287	94107.573046
88313.841670	88596.689333	88875.922532	89125.597836	89197.730589	89326.091181	90078.486719	90422.043326	90430.360370	90659.134978	90879.214918	90988.786167	90971.398930	91344.455454	91529.451084	91822.361144	91973.070344	92173.386866	92530.346524	92760.530107	92914.982013	93151.390055	93379.620865	93523.612619	93550.048712
87529.619324	87829.324180	88102.890694	88385.785994	88465.926548	88603.691234	89363.750527	89705.984030	89713.080644	89990.612182	90164.449313	90345.215233	90311.768475	90696.629676	90887.763192	91195.480278	91350.910658	91559.604998	91931.104414	92186.982961	92339.247421	92563.141353	92802.309220	92949.554848	92983.404819
86658.638089	86960.982666	87279.322518	87570.114780	87661.021833	87830.104152	88593.779461	88927.012228	88944.088153	89242.953385	89466.603068	89589.038208	89635.234725	90039.509474	90182.387473	90541.513009	90675.949334	90921.264561	91292.605699	91565.409735	91724.714258	91932.577936	92192.989067	92326.508548	92368.979777
85709.226570	86033.901185	86375.482049	86707.319429	86786.117332	86979.384965	87757.563245	88110.792929	88121.389606	88444.486065	88693.555048	88835.754072	88815.924413	89355.891491	89473.683827	89810.644691	89981.756698	90201.699738	90604.159451	90892.699399	91038.622418	91261.435860	91543.839338	91676.062133	91702.033780
84665.536355	85025.938305	85381.540631	85754.656110	85841.957511	86050.451026	86840.418306	87216.807412	87200.936305	87557.449929	87819.196470	87985.304740	88011.017075	88527.582382	88733.285880	89054.693812	89190.852771	89484.102541	89872.553716	90186.731853	90328.956674	90544.828078	90831.283603	90993.208507	91008.938364
83528.278467	83958.150496	84294.758311	84708.562965	84785.514769	85066.411934	85856.275929	86218.188731	86255.024248	86612.665517	86878.283126	87071.521391	87111.763795	87693.782947	87821.665714	88250.421945	88376.884723	88676.160794	89074.791303	89417.935499	89577.101105	89789.501825	90049.498709	90247.760501	90276.933189
82360.296270	82811.820170	83143.457617	83571.952819	83672.780060	83971.407070	84777.737263	85154.943856	85180.824045	85574.647243	85907.253309	86083.140516	86133.475312	86728.718279	86916.391960	87310.834867	87543.380480	87844.003681	88198.164208	88595.901342	88752.562470	88998.079276	89248.083345	89430.815165	89482.999848
81052.714644	81582.802794	81860.844153	82348.037419	82463.809261	82792.489071	83608.427520	84022.990497	84018.934067	84469.294014	84824.543713	85014.063623	85077.563230	85681.291519	85900.539390	86383.992528	86516.414205	86967.833264	87292.129355	87682.830789	87889.361876	88108.429674	88408.816065	88580.187280	88588.405511
79657.487130	80226.452976	80512.719872	81035.477267	81179.974430	81513.540495	82348.393537	82762.111072	82761.999857	83248.986675	83639.687924	83880.170368	83925.181727	84567.862208	84805.736083	85337.130687	85481.299128	85913.865439	86339.941004	86735.308524	86910.377843	87161.591043	87480.552146	87679.691726	87649.045328
78136.325376	78774.987612	79036.920939	79624.191613	79764.058684	80120.665001	80979.672028	81400.204134	81363.876224	81935.175410	82360.507613	82625.710224	82693.066484	83395.668769	83604.372702	84195.326496	84333.931455	84858.583802	85205.527258	85750.572123	85909.260647	86109.691543	86492.638351	86676.109871	86661.756682
76509.358948	77149.188651	77447.176855	78074.564998	78262.431287	78601.114560	79484.411125	79888.318989	79879.322924	80486.987557	80968.617337	81262.131573	81337.000717	82111.332264	82295.808781	82956.554536	83075.649341	83636.848421	84082.636701	84562.521527	84828.733845	85008.681732	85368.267307	85603.349554	85548.419139
74705.395899	75413.464733	75725.599357	76405.034709	76611.700222	76959.839475	77851.144547	78271.998759	78275.976907	78943.770191	79405.477703	79771.576304	79857.529467	80684.028250	80892.018911	81632.388192	81732.274411	82329.785408	82837.011644	83375.824670	83556.350130	83869.317933	84214.710143	84407.349499	84353.991522
72811.044379	73557.496609	73844.667393	74591.041158	74805.904375	75184.740529	76133.112576	76494.950260	76540.749485	77241.180666	77765.885423	78159.349604	78253.107673	79138.686635	79342.586682	80169.342834	80287.131841	80896.263251	81440.046138	81997.509077	82292.771013	82495.484581	83030.597165	83191.073578	83050.252291
70741.486449	71606.690329	71799.419363	72645.618380	72845.084411	73261.161113	74209.993452	74580.098013	74602.891403	75420.475169	75957.628752	76396.850120	76493.229361	77453.807742	77663.430165	78563.749679	78717.810922	79355.021099	79895.856693	80519.584364	80828.655777	81127.025168	81577.085631	81896.947911	81717.585028
68524.673487	69456.340186	69655.907735	70506.938504	70737.742818	71160.242942	72143.754403	72480.944518	72507.049037	73422.346040	74039.028617	74455.326070	74572.971833	75627.597787	75800.831718	76834.680697	76948.386117	77692.056214	78258.786185	78911.204858	79235.653013	79538.117226	80130.142273	80332.929230	80312.978054
66162.953818	67151.152064	67307.603996	68262.568470	68439.711179	68914.904946	69873.583450	70214.635869	70233.025097	71276.686057	71892.057138	72371.395644	72457.486599	73643.906130	73764.630518	74933.556554	75006.328317	75814.186586	76430.207326	77187.380593	77520.135456	77781.131160	78442.522517	78746.056217	78583.082745
63637.726382	64692.393794	64817.539779	65840.878433	66003.627676	66416.086748	67463.380998	67746.369641	67804.556873	68921.190128	69617.610067	70075.254913	70184.745031	71429.099326	71586.432946	72876.767942	72923.015950	73773.260153	74445.703547	75276.624154	75647.213275	75894.994166	76630.807351	76948.482393	76849.969240
60889.286425	62005.144491	62175.936051	63227.519017	63359.022622	63800.472721	64823.401453	65068.846571	65138.664782	66388.468122	67121.130105	67596.997125	67694.104156	69055.531799	69183.155237	70618.899213	70670.933487	71579.080908	72294.714949	73188.012484	73593.924063	73833.323847	74658.326223	74987.597703	74823.643524
57957.993574	59123.127434	59300.999234	60413.894305	60583.577350	60986.653103	62024.116792	62166.523739	62296.769186	63645.841019	64447.067486	64898.678588	65017.951595	66458.956221	66581.586230	68114.706796	68212.693325	69155.286054	69938.207462	70896.455719	71339.065808	71580.676978	72499.792241	72826.747034	72607.149340
54806.000281	56062.340174	56277.068114	57393.816039	57567.611710	57994.874177	59074.098117	59129.047694	59220.724558	60689.898293	61601.136970	62023.083095	62114.852276	63702.477836	63717.518954	65450.793304	65525.638062	66541.054163	67367.315841	68396.930024	68875.702012	69095.719094	70150.945287	70498.203134	70169.035907
51459.844602	52815.895880	53053.563800	54185.657815	54390.017708	54788.308601	55933.589122	55867.548495	55962.023545	57472.777546	58511.918645	58877.766692	59031.441137	60648.898473	60620.353844	62529.572299	62628.890623	63662.575532	64541.051524	65654.083763	66183.484407	66389.873203	67531.192949	67953.351223	67547.770315
47857.852394	49402.934149	49616.249551	50830.351273	50989.263295	51428.481191	52563.790187	52484.597097	52487.283702	54153.264407	55137.662949	55614.162669	55669.638022	57427.362155	57269.750507	59391.832111	59446.829849	60562.496885	61460.243142	62677.199766	63211.255755	63457.281796	64710.558340	65157.415694	64672.085327
44144.019221	45801.189803	46056.005493	47296.600445	47462.017505	47914.440026	49009.902359	48912.850849	48833.023756	50620.263345	51642.585392	52020.308747	52129.031612	53956.401395	53724.402794	56019.357955	56094.130061	57194.539395	58143.988007	59445.973161	60021.712627	60227.734939	61657.383810	62134.703535	61494.633249
40261.769049	42075.099437	42324.854876	43644.861387	43803.846178	44212.376892	45306.440445	45151.552517	45064.797027	46846.363399	47995.068862	48386.669271	48281.974844	50304.479040	49943.228696	52470.931758	52431.254371	53638.025558	54630.305831	55999.468359	56598.840720	56748.389267	58302.471181	58850.517697	58096.069624
36388.640969	38176.385096	38482.259525	39744.043698	40074.527629	40435.703998	41538.624767	41275.464956	41135.428225	43025.205794	44198.350250	44476.326254	44357.397238	46352.532094	46060.924683	48705.271641	48608.733907	49827.315408	50945.802643	52330.245492	52946.092010	52993.157526	54746.259157	55299.867261	54453.881592
32524.018114	34303.058469	34580.397119	35814.875472	36158.470134	36550.772074	37594.187712	37341.449995	37127.683015	39085.103386	40251.716444	40464.606575	40251.170250	42427.899529	41963.549506	44765.398980	44604.119063	45843.809165	47048.335074	48482.575427	49042.858306	49058.903460	50935.368789	51542.644607	50511.358724
28672.291901	30430.291023	30645.421087	31910.591179	32193.987965	32658.058515	33636.169813	33362.198827	33090.082376	35070.162939	36212.074746	36406.631766	36046.335857	38268.507522	37870.829332	40641.020735	40438.725542	41700.209678	42969.368883	44454.503897	45025.680653	44901.200633	46947.408103	47538.332854	46406.164238
24951.579135	26660.071912	26787.175983	28037.727892	28239.530358	28752.580927	29669.331712	29392.457294	29016.928047	31044.543223	32114.294653	32276.031035	31862.246413	34080.607575	33627.641341	36525.110827	36197.670101	37507.314923	38752.171557	40326.812888	40829.727115	40621.116676	42742.581688	43361.782357	42082.109194
21327.764206	23015.599319	23031.503904	24232.134999	24465.108272	24895.842871	25758.784180	25445.375121	25094.583075	27042.132299	28123.857854	28172.066226	27704.645393	29976.459403	29392.654477	32304.303168	32039.781675	33204.025103	34536.180268	36018.144508	36592.077662	36238.228478	38426.808165	39056.090361	37720.610251
17948.952566	19522.641234	19459.572979	20605.270220	20860.424799	21182.001457	21999.571327	21700.635907	21252.479560	23245.654557	24224.150707	24262.627966	23708.596785	25929.359406	25322.450832	28154.380889	27906.615088	29031.562411	30181.720167	31736.591933	32295.668608	31846.089130	34061.386464	34703.454917	33233.208608
14866.008555	16291.043120	16180.697407	17249.859751	17377.776409	17688.472011	18447.207584	18121.316544	17708.984396	19554.713365	20536.332231	20532.599346	19908.375432	22010.004790	21389.626831	24154.599946	23898.511022	24914.604732	26018.256902	27487.876983	28113.444164	27482.387016	29741.329420	30318.788421	28797.541376
11881.638344	13323.634825	13208.158997	14130.798794	14231.567848	14522.359900	15181.990426	14821.286126	14419.256494	16133.550993	17034.909914	16988.907195	16330.555241	18356.063534	17721.972798	20307.699001	20041.104194	20976.538574	22019.127049	23412.614458	23987.889635	23339.112037	25517.206465	26053.076550	24467.401440
9388.489191	10532.946220	10572.560671	11344.309623	11397.889338	11649.145976	12205.002036	11850.880994	11492.526255	12998.026006	13852.535089	13743.831939	13146.148798	14956.342658	14373.123053	16740.368087	16494.320835	17333.705893	18255.491115	19594.381274	20223.690463	19362.223422	21525.186303	22008.232559	20422.277193
