100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000	100000.000000
99278.682369	99294.240479	99343.725408	99411.753179	99460.101821	99452.100597	99496.133270	99524.218357	99551.075116	99557.875447	99597.510247	99589.779028	99604.195084	99602.876538	99625.836311	99647.474252	99656.562780	99662.178590	99689.461161	99687.777084	99693.012071	99701.739187	99738.936233	99718.347481	99736.512427
99213.129271	99230.555175	99282.735031	99358.816351	99408.649803	99403.518184	99447.576933	99484.896278	99504.206310	99518.786935	99563.521958	99551.704959	99566.881669	99568.698600	99595.849577	99617.857943	99624.720547	99632.537624	99659.139170	99660.300606	99665.507395	99677.626957	99716.813784	99697.034439	99717.872207
99173.265651	99192.643885	99244.323540	99325.383494	99376.395330	99362.976597	99418.329475	99456.157034	99482.119464	99494.494564	99539.771948	99530.316563	99534.518224	99547.734712	99574.705019	99599.505679	99606.442085	99618.427398	99643.498800	99643.117457	99650.780211	99661.484876	99700.719686	99682.165588	99704.728139
99143.715509	99162.882443	99214.352228	99294.668323	99350.575564	99333.090730	99392.045815	99434.811910	99464.916945	99476.525304	99520.983571	99511.644955	99515.301185	99530.265454	99558.827237	99585.746455	99589.637513	99605.761261	99627.444621	99630.730645	99638.499823	99651.263318	99690.876720	99672.950892	99696.329911
99120.010216	99137.124733	99190.436509	99268.820067	99327.002539	99310.359062	99371.066561	99415.658219	99446.318060	99459.910753	99504.983580	99495.785515	99501.348218	99517.915847	99543.907659	99571.881040	99578.257776	99594.824007	99613.406901	99619.181172	99629.528765	99641.706104	99680.416278	99663.697302	99690.254009
99096.727231	99113.524406	99171.828984	99247.489891	99309.692987	99291.638414	99353.378796	99396.490378	99430.604174	99443.779143	99490.073827	99482.178537	99488.168150	99507.693497	99530.543125	99560.843813	99567.722632	99579.672618	99602.527419	99609.709888	99621.235728	99631.335646	99672.587802	99654.593391	99681.812198
99075.156363	99093.985458	99151.162576	99227.538381	99291.897694	99270.741835	99333.238663	99382.579175	99413.492792	99428.097099	99479.099339	99466.180669	99473.574133	99499.319414	99519.984205	99548.864485	99557.081444	99570.143688	99594.345845	99601.985717	99610.137863	99624.861968	99663.383619	99647.134975	99674.872477
99054.681207	99074.216857	99133.301998	99207.202560	99276.117739	99253.304474	99317.827748	99368.214629	99400.613482	99413.537824	99468.163279	99451.936859	99462.354452	99489.339399	99508.489820	99537.748714	99547.158360	99558.745273	99584.867443	99594.465930	99603.050136	99615.612768	99654.457535	99637.710357	99667.402498
99036.898674	99057.520761	99111.890834	99188.075785	99258.902679	99238.097788	99308.435452	99351.422036	99389.760651	99399.711597	99455.163750	99438.843585	99451.757110	99475.743778	99499.171379	99524.232253	99537.665076	99550.107233	99577.985656	99588.966440	99596.614832	99607.692264	99646.423391	99631.004639	99659.375157
99018.350057	99039.613916	99096.276204	99173.138328	99243.001830	99224.911688	99294.254070	99335.140761	99374.991560	99387.677461	99441.646865	99427.259041	99439.430224	99463.543135	99489.573919	99516.561872	99529.705012	99541.695540	99569.647451	99578.344721	99588.049397	99596.757181	99637.443407	99626.672560	99651.244577
98996.371944	99023.197950	99078.635753	99157.366404	99225.988620	99212.217346	99279.517811	99322.447646	99356.662385	99372.506355	99424.309199	99415.383144	99426.617605	99449.437267	99480.306296	99504.888485	99518.300395	99534.340672	99560.154171	99568.476138	99578.337279	99590.828167	99631.212678	99620.608787	99644.023804
98978.554138	99005.429071	99064.153189	99145.453966	99211.899136	99191.465050	99262.671393	99305.034625	99341.467732	99362.805055	99411.629388	99406.236942	99413.063282	99437.777483	99469.330195	99495.769962	99509.283343	99523.135552	99550.994584	99560.411209	99571.184811	99581.788031	99623.732119	99613.507735	99637.119772
98958.586663	98985.518031	99047.723954	99127.892614	99194.778749	99173.770794	99248.742168	99291.579847	99328.244385	99349.323247	99397.298872	99393.025464	99396.764608	99425.370833	99456.658115	99481.841238	99497.664210	99514.032351	99539.436808	99548.495876	99563.377787	99572.858913	99614.015602	99605.582245	99629.375710
98933.464364	98965.177965	99027.254168	99107.162131	99176.376435	99157.697867	99228.263093	99274.336813	99310.247244	99331.403597	99382.061350	99377.740168	99379.618705	99410.947427	99442.341728	99467.968039	99483.740294	99500.219076	99527.817920	99537.479008	99551.981418	99560.711881	99604.180411	99595.639249	99619.478550
98905.034268	98940.196915	99000.651524	99083.298653	99151.744171	99133.537268	99207.426001	99251.904759	99293.067279	99308.039286	99364.252529	99355.651621	99361.197702	99393.368021	99425.356307	99455.906369	99466.232711	99484.890508	99516.967809	99528.047119	99534.716643	99550.731522	99596.377579	99581.997439	99609.987700
98869.791158	98908.180535	98969.220589	99056.832977	99127.181431	99106.807377	99178.998677	99222.886203	99262.049475	99279.029548	99339.947689	99327.857124	99335.714659	99368.974457	99399.921177	99433.069441	99442.966536	99465.646358	99497.656984	99516.318422	99521.338866	99536.306564	99583.133989	99570.287759	99597.702985
98819.925141	98865.501604	98932.021194	99022.370306	99085.405777	99070.031795	99139.470424	99184.979392	99226.446614	99242.502622	99306.920635	99295.086981	99299.900452	99338.834340	99369.044879	99404.468185	99416.092126	99438.823971	99479.070949	99497.359578	99507.096924	99519.688642	99569.401114	99557.507976	99583.718551
98761.683606	98812.788173	98886.049454	98980.622929	99043.402808	99023.183696	99096.660115	99136.584026	99183.481033	99193.516259	99262.978715	99259.790235	99258.043300	99297.419989	99330.781185	99371.554545	99380.484952	99404.208024	99453.465543	99476.288581	99484.629493	99500.850855	99554.421983	99543.782571	99565.864656
98685.774871	98750.816639	98828.917505	98935.430595	98995.840616	98975.423989	99047.870315	99082.600383	99131.777690	99146.092550	99217.873558	99216.912713	99209.250058	99249.847656	99287.547228	99331.269904	99341.600295	99370.188663	99417.513148	99450.107904	99458.751506	99482.365520	99532.147958	99524.649462	99547.126387
98603.160522	98678.118009	98760.316837	98881.427174	98940.910274	98924.495408	98991.231695	99037.797828	99078.420397	99095.037738	99167.043237	99168.880124	99156.711550	99205.195477	99237.027536	99292.601287	99302.177421	99329.642538	99389.045559	99421.097977	99428.343428	99456.862739	99511.895482	99502.446225	99523.943047
98508.472524	98594.123563	98689.634862	98818.488259	98884.266223	98873.160310	98938.967313	98983.270559	99023.683329	99037.638424	99111.036869	99112.833497	99099.965117	99158.986940	99190.290401	99249.191158	99260.582135	99292.150974	99360.021198	99389.449204	99398.999625	99429.827237	99488.163614	99475.538009	99502.360784
98415.317773	98510.310733	98617.543400	98752.852556	98824.650579	98815.235828	98888.435966	98926.222213	98967.838467	98981.676211	99061.480696	99059.725980	99047.010879	99113.240602	99142.124933	99205.859792	99227.113561	99258.607601	99327.042211	99363.898387	99367.061366	99404.006344	99463.478949	99448.642534	99479.638858
98308.038689	98421.951516	98544.853367	98687.419883	98761.877498	98749.411074	98833.616175	98868.403917	98912.683703	98927.340130	99006.604888	98999.931302	98996.093870	99065.879408	99096.196774	99161.439101	99187.134942	99225.228867	99295.542571	99331.779716	99339.377430	99376.509064	99438.712062	99421.261075	99457.820246
98204.814145	98329.593905	98463.983556	98612.393389	98685.521448	98683.133762	98777.135614	98807.732743	98855.138812	98873.641832	98955.823126	98947.718048	98942.947324	99015.019762	99050.086724	99122.310059	99148.835552	99190.018309	99260.940540	99301.808102	99313.387906	99348.762612	99415.650380	99394.657830	99431.424737
98100.837239	98230.766359	98378.602496	98537.595853	98608.077814	98611.463526	98720.057073	98746.779107	98798.844332	98811.741688	98905.856778	98898.176712	98892.462236	98968.978045	99004.332891	99081.552705	99108.213650	99145.703893	99227.613364	99271.812340	99284.528578	99321.727538	99392.129982	99369.340868	99405.962021
97978.710914	98122.254492	98286.429777	98449.014086	98520.704503	98534.182911	98649.464467	98682.856382	98743.580848	98751.499325	98851.707681	98849.270611	98837.102667	98918.669203	98955.809397	99039.404481	99068.042990	99106.821298	99187.598278	99238.132518	99253.258169	99292.162581	99365.121909	99344.348521	99377.882072
97861.535619	98008.260881	98174.220207	98353.530693	98430.374997	98451.190393	98587.400902	98617.597238	98684.346374	98688.114124	98796.961392	98794.759347	98786.256099	98871.226328	98911.739089	98992.849257	99023.700372	99071.411551	99147.095676	99210.632547	99224.649867	99261.199190	99336.946624	99318.697600	99351.928594
97743.108624	97887.529194	98061.378349	98237.032368	98322.425042	98362.012529	98506.579326	98545.212653	98620.456207	98626.835716	98740.260731	98736.351078	98731.791779	98819.055822	98863.412529	98947.980987	98982.722108	99029.461478	99110.357503	99178.915185	99192.244480	99228.982060	99307.593484	99290.846033	99322.601205
97613.179731	97761.851369	97937.931623	98120.487702	98205.965099	98257.219205	98424.845030	98468.102834	98553.709432	98557.865483	98675.415680	98677.472043	98678.268196	98761.106205	98820.463555	98905.650605	98939.112956	98986.734131	99070.120836	99146.001972	99159.296373	99202.643102	99279.534788	99262.801825	99292.436553
97473.376123	97618.382479	97811.218571	97983.091815	98076.969902	98124.317768	98330.910704	98390.725542	98471.859368	98492.540896	98611.322094	98612.596030	98615.663254	98706.579008	98771.450314	98861.058467	98892.187772	98944.055857	99029.638577	99109.223334	99124.607449	99166.154065	99247.655067	99234.590773	99259.963721
97333.170559	97470.783995	97672.255354	97838.651611	97941.978040	97987.078441	98228.365913	98303.688267	98393.151580	98417.031530	98538.170684	98542.959614	98550.776620	98650.046568	98719.933718	98809.497487	98842.353119	98900.460005	98990.562565	99070.853161	99084.065767	99129.484142	99213.389072	99200.346457	99231.950190
97200.677783	97329.630158	97530.743817	97694.734817	97795.183157	97841.014504	98118.982105	98210.588071	98309.543183	98337.639393	98462.852105	98471.953818	98478.271448	98583.405217	98658.967003	98754.521100	98791.667075	98855.441292	98946.241008	99033.310558	99043.229628	99088.481013	99181.688339	99162.530193	99197.995095
97071.143454	97193.046124	97387.670846	97544.784485	97638.456060	97685.955521	98005.590367	98112.973928	98217.839227	98251.619042	98377.687217	98394.669383	98402.403456	98519.270769	98589.422175	98696.448671	98743.037368	98807.468371	98902.617327	98989.859885	99003.938908	99046.924927	99146.991710	99126.460254	99160.882123
96943.860404	97050.501530	97246.858351	97391.157378	97473.985546	97536.440351	97880.299710	98007.451801	98110.985213	98159.742622	98285.235144	98309.928332	98321.104863	98446.443196	98521.305339	98638.837589	98686.242393	98754.226532	98852.957588	98943.884870	98958.893245	99004.308966	99106.283947	99084.194600	99124.572823
96816.706260	96922.309357	97107.471389	97241.685081	97306.799189	97373.311373	97756.641605	97905.260376	98010.031212	98066.500048	98190.294472	98219.943499	98230.031633	98369.784851	98446.697032	98572.123685	98623.073097	98694.617064	98795.656822	98894.123900	98912.431483	98957.359396	99062.329262	99041.818251	99082.733145
96680.295816	96786.282932	96971.273855	97100.225169	97140.318009	97214.456221	97633.364109	97795.457116	97903.692800	97959.004188	98090.015790	98126.590275	98138.798337	98283.352093	98359.281634	98499.793710	98554.910510	98627.394665	98736.515165	98839.700797	98860.647478	98907.226237	99016.140986	98999.204204	99038.059605
96541.841020	96655.101620	96833.395163	96959.179863	96980.831945	97060.324615	97507.266664	97679.046475	97789.449452	97841.800071	97979.275409	98022.491797	98039.592681	98191.299926	98270.890632	98417.451182	98476.813278	98550.323059	98668.331055	98779.019318	98803.603200	98852.977949	98963.604946	98955.191597	98986.251718
96408.794829	96517.827383	96691.073173	96819.714520	96827.959651	96900.439464	97368.353665	97552.793449	97669.630948	97721.530117	97863.110463	97908.808106	97937.011919	98080.193035	98171.763969	98327.213882	98394.597109	98472.265773	98599.629676	98712.488900	98739.059183	98789.718309	98908.493162	98905.096457	98933.836007
96267.589833	96376.139086	96553.987671	96663.128552	96681.175345	96748.226739	97229.333169	97420.296671	97543.614815	97593.373012	97731.386948	97793.855836	97810.157169	97971.748296	98060.215183	98225.823814	98300.125996	98388.560631	98515.306415	98639.735047	98670.694018	98723.597351	98849.170477	98847.687636	98874.855817
96115.644427	96224.444928	96404.796854	96506.946174	96522.056483	96592.370646	97078.634491	97288.437736	97398.318964	97462.465283	97590.925127	97660.028958	97687.299722	97841.958107	97944.218054	98105.941325	98189.642027	98291.823489	98432.280462	98557.867666	98590.910593	98648.967468	98777.571874	98785.913911	98813.009746
95950.992784	96058.948983	96238.790973	96346.209455	96346.526581	96419.065174	96928.118835	97144.318142	97253.066197	97303.453138	97448.409799	97520.001501	97550.019628	97718.495604	97818.622179	97985.065487	98071.399545	98180.467261	98329.821827	98463.161851	98502.152254	98563.952560	98704.614134	98710.049603	98744.168980
95784.594000	95891.765418	96073.983644	96185.036182	96174.883266	96238.978444	96767.944920	96985.757386	97100.438302	97152.438319	97296.615036	97364.815831	97392.566534	97580.041416	97679.772012	97860.740302	97941.081638	98060.027471	98211.339566	98360.766657	98406.592396	98473.769104	98619.432636	98625.225931	98664.945516
