721.317631	705.759521	656.274592	588.246821	539.898179	547.899403	503.866730	475.781643	448.924884	442.124553	402.489753	410.220972	395.804916	397.123462	374.163689	352.525748	343.437220	337.821410	310.538839	312.222916	306.987929	298.260813	261.063767	281.652519	263.487573
65.553098	63.685304	60.990377	52.936829	51.452018	48.582413	48.556337	39.322079	46.868805	39.088512	33.988289	38.074069	37.313416	34.177939	29.986734	29.616308	31.842234	29.640966	30.321992	27.476478	27.504676	24.112230	22.122449	21.313042	18.640219
39.863620	37.911289	38.411491	33.432856	32.254473	40.541587	29.247458	28.739245	22.086846	24.292371	23.750010	21.388396	32.363445	20.963888	21.144558	18.352265	18.278461	14.110226	15.640369	17.183149	14.727184	16.142080	16.094097	14.868852	13.144069
29.550142	29.761442	29.971312	30.715171	25.819766	29.885867	26.283661	21.345124	17.202519	17.969260	18.788377	18.671608	19.217039	17.469258	15.877782	13.759224	16.804573	12.666137	16.054179	12.386812	12.280388	10.221558	9.842966	9.214696	8.398228
23.705293	25.757710	23.915719	25.848256	23.573025	22.731669	20.979254	19.153691	18.598885	16.614551	15.999991	15.859440	13.952967	12.349607	14.919578	13.865415	11.379737	10.937254	14.037720	11.549473	8.971059	9.557214	10.460443	9.253590	6.075902
23.282986	23.600327	18.607525	21.330176	17.309552	18.720648	17.687765	19.167841	15.713886	16.131610	14.909753	13.606979	13.180068	10.222350	13.364534	11.037226	10.535143	15.151389	10.879482	9.471284	8.293036	10.370459	7.828476	9.103911	8.441811
21.570868	19.538947	20.666408	19.951510	17.795293	20.896579	20.140133	13.911202	17.111382	15.682044	10.974488	15.997868	14.594017	8.374083	10.558920	11.979328	10.641188	9.528930	8.181574	7.724171	11.097866	6.473678	9.204183	7.458416	6.939722
20.475156	19.768602	17.860578	20.335821	15.779956	17.437360	15.410915	14.364546	12.879310	14.559275	10.936059	14.243810	11.219681	9.980014	11.494385	11.115772	9.923084	11.398415	9.478402	7.519787	7.087726	9.249200	8.926083	9.424618	7.469979
17.782533	16.696095	21.411164	19.126774	17.215060	15.206687	9.392296	16.792593	10.852831	13.826227	12.999529	13.093274	10.597342	13.595621	9.318441	13.516461	9.493284	8.638040	6.881787	5.499490	6.435305	7.920505	8.034145	6.705717	8.027341
18.548617	17.906845	15.614630	14.937458	15.900849	13.186100	14.181381	16.281275	14.769091	12.034137	13.516886	11.584544	12.326887	12.200643	9.597459	7.670381	7.960065	8.411693	8.338205	10.621719	8.565434	10.935082	8.979984	4.332080	8.130580
21.978113	16.415966	17.640451	15.771924	17.013210	12.694342	14.736259	12.693116	18.329175	15.171106	17.337666	11.875897	12.812619	14.105868	9.267623	11.673386	11.404617	7.354868	9.493280	9.868582	9.712119	5.929014	6.230729	6.063773	7.220773
17.817807	17.768879	14.482564	11.912438	14.089484	20.752296	16.846419	17.413020	15.194653	9.701299	12.679811	9.146202	13.554322	11.659783	10.976101	9.118523	9.017052	11.205120	9.159587	8.064929	7.152468	9.040136	7.480559	7.101052	6.904032
19.967475	19.911039	16.429235	17.561352	17.120387	17.694256	13.929225	13.454778	13.223347	13.481808	14.330516	13.211478	16.298674	12.406650	12.672080	13.928723	11.619133	9.103201	11.557775	11.915334	7.807024	8.929118	9.716517	7.925490	7.744062
25.122299	20.340067	20.469786	20.730483	18.402314	16.072927	20.479075	17.243034	17.997141	17.919650	15.237522	15.285296	17.145903	14.423406	14.316386	13.873200	13.923916	13.813275	11.618888	11.016868	11.396369	12.147033	9.835191	9.942996	9.897160
28.430095	24.981050	26.602644	23.863479	24.632264	24.160599	20.837092	22.432054	17.179965	23.364311	17.808821	22.088547	18.421003	17.579406	16.985421	12.061670	17.507582	15.328568	10.850112	9.431888	17.264775	9.980359	7.802832	13.641810	9.490850
